AÑO,SEMESTRE,TRIMESTRE,DPTO,MUNICIPIO,ESPECIE,TIPO PRODUCTO,FUENTE,VOLUMEN M3
"2,016",II,III,Casanare,Yopal,Eucalyptus pellita,Rolliza,ICA,336
"2,016",II,III,Cauca,Belalcázar,Pinus oocarpa,Bloque,ICA,"1,477"
"2,016",II,III,Cauca,Belalcázar,Pinus oocarpa,Postes,ICA,231
"2,016",II,III,Cauca,Belalcázar,Pinus oocarpa,Rolliza,ICA,12
"2,016",II,III,Cauca,Buenos Aires,Eucalyptus urograndis,Pulpa,ICA,"10,407"
"2,016",II,III,Cauca,Buenos Aires,Eucalyptus urograndis,Rolliza,ICA,269
"2,016",II,III,Cauca,Buenos Aires,Pinus tecunumanii,Pulpa,ICA,"5,253"
"2,016",II,III,Cauca,Cajibío,Cupressus lusitanica Mill.,Bloque,ICA,12
"2,016",II,III,Cauca,Cajibío,Eucalyptus grandis,Bloque,ICA,12
"2,016",II,III,Cauca,Cajibío,Eucalyptus grandis,Durmientes,ICA,5
"2,016",II,III,Cauca,Cajibío,Eucalyptus grandis,n.c.p,ICA,26
"2,016",II,III,Cauca,Cajibío,Eucalyptus grandis,Postes,ICA,220
"2,016",II,III,Cauca,Cajibío,Eucalyptus grandis,Pulpa,ICA,"1,656"
"2,016",II,III,Cauca,Cajibío,Eucalyptus grandis,Rolliza,ICA,36
"2,016",II,III,Cauca,Cajibío,Pinus maximinoi H.E. Moore,Rolliza,ICA,237
"2,016",II,III,Cauca,Cajibío,Pinus oocarpa,Bloque,ICA,135
"2,016",II,III,Cauca,Cajibío,Pinus oocarpa,Rolliza,ICA,172
"2,016",II,III,Cauca,Cajibío,Pinus patula,Bloque,ICA,108
"2,016",II,III,Cauca,Cajibío,Pinus patula,Rolliza,ICA,38
"2,016",II,III,Cauca,Cajibío,Pinus tecunumanii,Bloque,ICA,62
"2,016",II,III,Cauca,Cajibío,Pinus tecunumanii,Postes,ICA,29
"2,016",II,III,Cauca,Cajibío,Pinus tecunumanii,Pulpa,ICA,"14,215"
"2,016",II,III,Cauca,Cajibío,Pinus tecunumanii,Rolliza,ICA,"1,618"
"2,016",II,III,Cauca,Caloto,Pinus oocarpa,Bloque,ICA,36
"2,016",II,III,Cauca,Caloto,Pinus oocarpa,Rolliza,ICA,40
"2,016",II,III,Cauca,Coconuco (Purace),Eucalyptus globulus,Bloque,ICA,6
"2,016",II,III,Cauca,Coconuco (Purace),Eucalyptus globulus,Otros,ICA,10
"2,016",II,III,Cauca,Coconuco (Purace),Eucalyptus globulus,Postes,ICA,36
"2,016",II,III,Cauca,Coconuco (Purace),Eucalyptus globulus,Tabla,ICA,8
"2,016",II,III,Cauca,Coconuco (Purace),Eucalyptus grandis,Otros,ICA,6
"2,016",II,III,Cauca,Coconuco (Purace),Pinus patula,Bloque,ICA,27
"2,016",II,III,Cauca,Coconuco (Purace),Pinus patula,Rolliza,ICA,10
"2,016",II,III,Cauca,El Tambo,Eucalyptus grandis,Bloque,ICA,10
"2,016",II,III,Cauca,El Tambo,Eucalyptus grandis,Pulpa,ICA,"4,079"
"2,016",II,III,Cauca,El Tambo,Pinus oocarpa,Bloque,ICA,713
"2,016",II,III,Cauca,El Tambo,Pinus oocarpa,Otros,ICA,38
"2,016",II,III,Cauca,El Tambo,Pinus oocarpa,Pulpa,ICA,"4,104"
"2,016",II,III,Cauca,El Tambo,Pinus oocarpa,Rolliza,ICA,751
"2,016",II,III,Cauca,El Tambo,Pinus patula,Bloque,ICA,85
"2,016",II,III,Cauca,El Tambo,Pinus patula,Pulpa,ICA,"11,274"
"2,016",II,III,Cauca,El Tambo,Pinus patula,Rolliza,ICA,"1,686"
"2,016",II,III,Cauca,El Tambo,Pinus tecunumanii,Bloque,ICA,22
"2,016",II,III,Cauca,El Tambo,Pinus tecunumanii,Rolliza,ICA,54
"2,016",II,III,Cauca,Jambalo,Pinus patula,Bloque,ICA,60
"2,016",II,III,Cauca,Jambalo,Pinus patula,Rolliza,ICA,12
"2,016",II,III,Cauca,Paispamba (Sotara),Eucalyptus grandis,Bloque,ICA,42
"2,016",II,III,Cauca,Paispamba (Sotara),Eucalyptus grandis,Otros,ICA,105
"2,016",II,III,Cauca,Paispamba (Sotara),Eucalyptus grandis,Postes,ICA,291
"2,016",II,III,Cauca,Paispamba (Sotara),Eucalyptus grandis,Pulpa,ICA,"6,920"
"2,016",II,III,Cauca,Paispamba (Sotara),Eucalyptus grandis,Rolliza,ICA,453
"2,016",II,III,Cauca,Paispamba (Sotara),Pinus patula,Bloque,ICA,474
"2,016",II,III,Cauca,Paispamba (Sotara),Pinus patula,Otros,ICA,12
"2,016",II,III,Cauca,Paispamba (Sotara),Pinus patula,Pulpa,ICA,"13,128"
"2,016",II,III,Cauca,Paispamba (Sotara),Pinus patula,Rolliza,ICA,"3,370"
"2,016",II,III,Cauca,Paispamba (Sotara),Pinus tecunumanii,Postes,ICA,17
"2,016",II,III,Cauca,Piendamó,Pinus oocarpa,Bloque,ICA,36
"2,016",II,III,Cauca,Popayán,Eucalyptus globulus,Postes,ICA,24
"2,016",II,III,Cauca,Popayán,Eucalyptus grandis,Bloque,ICA,46
"2,016",II,III,Cauca,Popayán,Eucalyptus grandis,Postes,ICA,321
"2,016",II,III,Cauca,Popayán,Eucalyptus grandis,Pulpa,ICA,"8,006"
"2,016",II,III,Cauca,Popayán,Eucalyptus grandis,Rolliza,ICA,"2,169"
"2,016",II,III,Cauca,Popayán,Eucalyptus grandis,Tabla,ICA,5
"2,016",II,III,Cauca,Popayán,Pinus kesiya,Pulpa,ICA,"5,130"
"2,016",II,III,Cauca,Popayán,Pinus kesiya,Rolliza,ICA,857
"2,016",II,III,Cauca,Popayán,Pinus oocarpa,Bloque,ICA,24
"2,016",II,III,Cauca,Popayán,Pinus oocarpa,Rolliza,ICA,262
"2,016",II,III,Cauca,Popayán,Pinus patula,Pulpa,ICA,40
"2,016",II,III,Cauca,Popayán,Pinus tecunumanii,Otros,ICA,8
"2,016",II,III,Cauca,Popayán,Pinus tecunumanii,Rolliza,ICA,18
"2,016",II,III,Cauca,Rosas,Eucalyptus grandis,Bloque,ICA,178
"2,016",II,III,Cauca,Rosas,Eucalyptus grandis,Postes,ICA,30
"2,016",II,III,Cauca,Silvia,Pinus patula,Bloque,ICA,338
"2,016",II,III,Cauca,Silvia,Pinus patula,Rolliza,ICA,16
"2,016",II,III,Cauca,Suarez,Pinus oocarpa,Bloque,ICA,306
"2,016",II,III,Cauca,Suarez,Pinus oocarpa,Rolliza,ICA,13
"2,016",II,III,Cauca,Suarez,Pinus oocarpa,Tabla,ICA,22
"2,016",II,III,Cauca,Timbío,Eucalyptus grandis,Otros,ICA,5
"2,016",II,III,Cauca,Timbío,Pinus patula,Bloque,ICA,40
"2,016",II,III,Cauca,Timbío,Pinus patula,Rolliza,ICA,20
"2,016",II,III,Cauca,Timbío,Pinus tecunumanii,Pulpa,ICA,"8,513"
"2,016",II,III,Cauca,Timbío,Pinus tecunumanii,Rolliza,ICA,874
"2,016",II,III,Cauca,Totoró,Cupressus lusitanica Mill.,Bloque,ICA,26
"2,016",II,III,Cauca,Totoró,Eucalyptus globulus,Postes,ICA,12
"2,016",II,III,Cauca,Totoró,Eucalyptus grandis,Bloque,ICA,9
"2,016",II,III,Cauca,Totoró,Eucalyptus grandis,Palanca de Mina,ICA,108
"2,016",II,III,Cauca,Totoró,Pinus oocarpa,Bloque,ICA,48
"2,016",II,III,Cauca,Totoró,Pinus oocarpa,Rolliza,ICA,20
"2,016",II,III,Cauca,Totoró,Pinus patula,Bloque,ICA,96
"2,016",II,III,Cauca,Totoró,Pinus patula,Otros,ICA,12
"2,016",II,III,Cauca,Totoró,Pinus patula,Rolliza,ICA,51
"2,016",II,III,Cesar,Agustín Codazzi,Eucalyptus camaldulensis,Rolliza,ICA,160
"2,016",II,III,Cesar,Agustín Codazzi,Eucalyptus camaldulensis,Tabla,ICA,148
"2,016",II,III,Cesar,Agustín Codazzi,Eucalyptus tereticornis,Rolliza,ICA,20
"2,016",II,III,Cesar,Agustín Codazzi,Gmelina arborea,Bloque,ICA,"1,492"
"2,016",II,III,Cesar,Agustín Codazzi,Gmelina arborea,Rolliza,ICA,"1,827"
"2,016",II,III,Cesar,Becerril,Eucalyptus tereticornis,Bloque,ICA,55
"2,016",II,III,Cesar,Becerril,Eucalyptus tereticornis,Rolliza,ICA,120
"2,016",II,III,Cesar,Becerril,Gmelina arborea,Bloque,ICA,575
"2,016",II,III,Cesar,Becerril,Gmelina arborea,Rolliza,ICA,350
"2,016",II,III,Cesar,Becerril,Tectona grandis L. Fil,Rolliza,ICA,180
"2,016",II,III,Cesar,Chiriguaná,Eucalyptus camaldulensis,Bloque,ICA,150
"2,016",II,III,Cesar,El Copey,Eucalyptus tereticornis,Postes,ICA,200
"2,016",II,III,Cesar,El Copey,Eucalyptus tereticornis,Rolliza,ICA,"7,376"
"2,016",II,III,Cesar,El Copey,Manguifera indica,Rolliza,ICA,770
"2,016",II,III,Cesar,El Paso,Eucalyptus camaldulensis,Palanca de Mina,ICA,140
"2,016",II,III,Cesar,El Paso,Eucalyptus camaldulensis,Rolliza,ICA,264
"2,016",II,III,Cesar,San Alberto,Tectona grandis L. Fil,Postes,ICA,20
"2,016",II,III,Cesar,San Diego,Eucalyptus tereticornis,Postes,ICA,288
"2,016",II,III,Cesar,Valledupar,Eucalyptus tereticornis,Rolliza,ICA,55
"2,016",II,III,Cesar,Valledupar,Gmelina arborea,Rolliza,ICA,"1,155"
"2,016",II,III,Chocó,Riosucio,Tectona grandis L. Fil,Bloque,ICA,68
"2,016",II,III,Córdoba,Ayapel,Acacia mangium,Otros,ICA,7
"2,016",II,III,Córdoba,Ayapel,Acacia mangium,Rolliza,ICA,631
"2,016",II,III,Córdoba,Buenavista,Acacia mangium,Bloque,ICA,125
"2,016",II,III,Córdoba,Buenavista,Acacia mangium,Otros,ICA,15
"2,016",II,III,Córdoba,Buenavista,Acacia mangium,Rolliza,ICA,378
"2,016",II,III,Córdoba,Canalete,Tectona grandis L. Fil,Bloque,ICA,21
"2,016",II,III,Córdoba,Canalete,Tectona grandis L. Fil,Otros,ICA,370
"2,016",II,III,Córdoba,Canalete,Tectona grandis L. Fil,Rolliza,ICA,366
"2,016",II,III,Córdoba,Ciénaga de Oro,Acacia mangium,Bloque,ICA,"2,593"
"2,016",II,III,Córdoba,Ciénaga de Oro,Acacia mangium,Otros,ICA,60
"2,016",II,III,Córdoba,Ciénaga de Oro,Acacia mangium,Rolliza,ICA,543
"2,016",II,III,Córdoba,Lorica,Tectona grandis L. Fil,Bloque,ICA,76
"2,016",II,III,Córdoba,Lorica,Tectona grandis L. Fil,Rolliza,ICA,47
"2,016",II,III,Córdoba,Los Córdobas,Cedrela odorata L.,Bloque,ICA,16
"2,016",II,III,Córdoba,Los Córdobas,Swietenia macrophylla King,Bloque,ICA,5
"2,016",II,III,Córdoba,Los Córdobas,Tabebuia rosea,Bloque,ICA,5
"2,016",II,III,Córdoba,Montelibano,Acacia mangium,Bloque,ICA,131
"2,016",II,III,Córdoba,Montelibano,Acacia mangium,Otros,ICA,10
"2,016",II,III,Córdoba,Montelibano,Acacia mangium,Rolliza,ICA,10
"2,016",II,III,Córdoba,Montelibano,Tectona grandis L. Fil,Bloque,ICA,62
"2,016",II,III,Córdoba,Montelibano,Tectona grandis L. Fil,Rolliza,ICA,568
"2,016",II,III,Córdoba,Montería,Acacia mangium,Bloque,ICA,708
"2,016",II,III,Córdoba,Montería,Acacia mangium,Otros,ICA,38
"2,016",II,III,Córdoba,Montería,Acacia mangium,Rolliza,ICA,359
"2,016",II,III,Córdoba,Montería,Gliricidia sepium (Jacq.) Walp,Otros,ICA,5
"2,016",II,III,Córdoba,Montería,Pachira quinata,Bloque,ICA,10
"2,016",II,III,Córdoba,Montería,Swietenia macrophylla King,Bloque,ICA,3
"2,016",II,III,Córdoba,Montería,Tabebuia rosea,Bloque,ICA,15
"2,016",II,III,Córdoba,Montería,Tectona grandis L. Fil,Bloque,ICA,490
"2,016",II,III,Córdoba,Montería,Tectona grandis L. Fil,Rolliza,ICA,558
"2,016",II,III,Córdoba,Planeta Rica,Acacia mangium,Bloque,ICA,10
"2,016",II,III,Córdoba,Planeta Rica,Acacia mangium,Otros,ICA,7
"2,016",II,III,Córdoba,Planeta Rica,Acacia mangium,Rolliza,ICA,11
"2,016",II,III,Córdoba,Planeta Rica,Eucalyptus tereticornis,Otros,ICA,40
"2,016",II,III,Córdoba,Planeta Rica,Eucalyptus tereticornis,Rolliza,ICA,653
"2,016",II,III,Córdoba,Planeta Rica,Pachira quinata,Bloque,ICA,493
"2,016",II,III,Córdoba,Planeta Rica,Pachira quinata,Otros,ICA,115
"2,016",II,III,Córdoba,Planeta Rica,Pachira quinata,Rolliza,ICA,27
"2,016",II,III,Córdoba,Planeta Rica,Tabebuia rosea,Bloque,ICA,1
"2,016",II,III,Córdoba,Planeta Rica,Tectona grandis L. Fil,Rolliza,ICA,10
"2,016",II,III,Córdoba,Pueblo Nuevo,Acacia mangium,Bloque,ICA,244
"2,016",II,III,Córdoba,Pueblo Nuevo,Acacia mangium,Otros,ICA,22
"2,016",II,III,Córdoba,Pueblo Nuevo,Acacia mangium,Rolliza,ICA,80
"2,016",II,III,Córdoba,Puerto Escondido,Acacia mangium,Bloque,ICA,202
"2,016",II,III,Córdoba,Puerto Escondido,Acacia mangium,Rolliza,ICA,24
"2,016",II,III,Córdoba,Puerto Libertador,Acacia mangium,Rolliza,ICA,881
"2,016",II,III,Córdoba,Puerto Libertador,Gmelina arborea,Rolliza,ICA,71
"2,016",II,III,Córdoba,Puerto Libertador,Tectona grandis L. Fil,Bloque,ICA,62
"2,016",II,III,Córdoba,Puerto Libertador,Tectona grandis L. Fil,Rolliza,ICA,"2,578"
"2,016",II,III,Córdoba,Sahagún,Acacia mangium,Otros,ICA,28
"2,016",II,III,Córdoba,Sahagún,Acacia mangium,Rolliza,ICA,17
"2,016",II,III,Córdoba,Sahagún,Tectona grandis L. Fil,Otros,ICA,70
"2,016",II,III,Córdoba,San Carlos,Acacia mangium,Rolliza,ICA,24
"2,016",II,III,Córdoba,Tierralta,Acacia mangium,Bloque,ICA,"4,481"
"2,016",II,III,Córdoba,Tierralta,Acacia mangium,Otros,ICA,184
"2,016",II,III,Córdoba,Tierralta,Acacia mangium,Rolliza,ICA,631
"2,016",II,III,Córdoba,Tierralta,Gmelina arborea,Bloque,ICA,30
"2,016",II,III,Córdoba,Tierralta,Tectona grandis L. Fil,Bloque,ICA,205
"2,016",II,III,Córdoba,Tierralta,Tectona grandis L. Fil,Rolliza,ICA,40
"2,016",II,III,Córdoba,Valencia,Acacia mangium,Bloque,ICA,19
"2,016",II,III,Córdoba,Valencia,Acacia mangium,Otros,ICA,30
"2,016",II,III,Córdoba,Valencia,Acacia mangium,Rolliza,ICA,150
"2,016",II,III,Córdoba,Valencia,Tabebuia rosea,Bloque,ICA,20
"2,016",II,III,Córdoba,Valencia,Tectona grandis L. Fil,Bloque,ICA,489
"2,016",II,III,Cundinamarca,Albán,Cupressus lusitanica var. benthami,Bloque,ICA,59
"2,016",II,III,Cundinamarca,Albán,Cupressus lusitanica var. benthami,Rolliza,ICA,78
"2,016",II,III,Cundinamarca,Albán,Eucalyptus globulus,Bloque,ICA,23
"2,016",II,III,Cundinamarca,Albán,Eucalyptus globulus,Otros,ICA,42
"2,016",II,III,Cundinamarca,Albán,Eucalyptus globulus,Palanca de Mina,ICA,130
"2,016",II,III,Cundinamarca,Albán,Eucalyptus globulus,Rolliza,ICA,"1,187"
"2,016",II,III,Cundinamarca,Bituima,Tabebuia rosea,Bloque,ICA,10
"2,016",II,III,Cundinamarca,Bogotá,Eucalyptus globulus,Rolliza,ICA,30
"2,016",II,III,Cundinamarca,Bojacá,Acacia decurrens,Bloque,ICA,2
"2,016",II,III,Cundinamarca,Bojacá,Acacia mearnsii,Bloque,ICA,8
"2,016",II,III,Cundinamarca,Bojacá,Acacia mearnsii,Rolliza,ICA,230
"2,016",II,III,Cundinamarca,Bojacá,Eucalyptus globulus,Otros,ICA,3
"2,016",II,III,Cundinamarca,Bojacá,Pinus radiata,Bloque,ICA,18
"2,016",II,III,Cundinamarca,Cabrera,Cupressus lusitanica Mill.,Bloque,ICA,1
"2,016",II,III,Cundinamarca,Cajicá,Eucalyptus globulus,Otros,ICA,80
"2,016",II,III,Cundinamarca,Caparrapí,Cedrela odorata L.,Bloque,ICA,25
"2,016",II,III,Cundinamarca,Caparrapí,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,7
"2,016",II,III,Cundinamarca,Carmen De Carupa,Eucalyptus globulus,Bloque,ICA,77
"2,016",II,III,Cundinamarca,Carmen De Carupa,Eucalyptus globulus,Limatón,ICA,42
"2,016",II,III,Cundinamarca,Carmen De Carupa,Eucalyptus globulus,Palanca de Mina,ICA,17
"2,016",II,III,Cundinamarca,Carmen De Carupa,Eucalyptus globulus,Rolliza,ICA,26
"2,016",II,III,Cundinamarca,Carmen De Carupa,Pinus patula,Bloque,ICA,20
"2,016",II,III,Cundinamarca,Carmen De Carupa,Pinus patula,Otros,ICA,416
"2,016",II,III,Cundinamarca,Carmen De Carupa,Pinus patula,Rolliza,ICA,20
"2,016",II,III,Cundinamarca,Carmen De Carupa,Pinus radiata,Bloque,ICA,10
"2,016",II,III,Cundinamarca,Chaguaní,Eucalyptus globulus,Bloque,ICA,5
"2,016",II,III,Cundinamarca,Chipaque,Eucalyptus globulus,Bloque,ICA,24
"2,016",II,III,Cundinamarca,Choachí,Eucalyptus globulus,Bloque,ICA,6
"2,016",II,III,Cundinamarca,Choachí,Eucalyptus globulus,Otros,ICA,4
"2,016",II,III,Cundinamarca,Chocontá,Cupressus lusitanica Mill.,Otros,ICA,16
"2,016",II,III,Cundinamarca,Chocontá,Cupressus lusitanica Mill.,Rolliza,ICA,22
"2,016",II,III,Cundinamarca,Chocontá,Eucalyptus globulus,Otros,ICA,96
"2,016",II,III,Cundinamarca,Chocontá,Eucalyptus globulus,Rolliza,ICA,76
"2,016",II,III,Cundinamarca,Chocontá,Pinus patula,Bloque,ICA,10
"2,016",II,III,Cundinamarca,Chocontá,Pinus patula,Otros,ICA,24
"2,016",II,III,Cundinamarca,Chocontá,Pinus patula,Rolliza,ICA,82
"2,016",II,III,Cundinamarca,Chocontá,Pinus radiata,Rolliza,ICA,12
"2,016",II,III,Cundinamarca,Cogua,Eucalyptus globulus,Bloque,ICA,144
"2,016",II,III,Cundinamarca,Cogua,Eucalyptus globulus,Otros,ICA,156
"2,016",II,III,Cundinamarca,Cota,Cupressus lusitanica Mill.,Bloque,ICA,20
"2,016",II,III,Cundinamarca,Cota,Cupressus lusitanica Mill.,Rolliza,ICA,24
"2,016",II,III,Cundinamarca,Cota,Eucalyptus globulus,Bloque,ICA,86
"2,016",II,III,Cundinamarca,Cota,Eucalyptus globulus,Postes,ICA,10
"2,016",II,III,Cundinamarca,Cota,Eucalyptus globulus,Rolliza,ICA,145
"2,016",II,III,Cundinamarca,Cota,Pinus patula,Bloque,ICA,12
"2,016",II,III,Cundinamarca,Cucunuba,Acacia melanoxylon,Bloque,ICA,12
"2,016",II,III,Cundinamarca,Cucunuba,Acacia melanoxylon,Otros,ICA,16
"2,016",II,III,Cundinamarca,Cucunuba,Acacia melanoxylon,Rolliza,ICA,45
"2,016",II,III,Cundinamarca,Cucunuba,Eucalyptus globulus,Bloque,ICA,10
"2,016",II,III,Cundinamarca,Cucunuba,Eucalyptus globulus,Palanca de Mina,ICA,42
"2,016",II,III,Cundinamarca,Cucunuba,Eucalyptus globulus,Rolliza,ICA,8
"2,016",II,III,Cundinamarca,Cucunuba,Pinus patula,Bloque,ICA,225
"2,016",II,III,Cundinamarca,Cucunuba,Pinus patula,Otros,ICA,20
"2,016",II,III,Cundinamarca,Cucunuba,Pinus patula,Rolliza,ICA,27
"2,016",II,III,Cundinamarca,El Colegio,Eucalyptus globulus,Rolliza,ICA,75
"2,016",II,III,Cundinamarca,El Peñón,Eucalyptus globulus,Bloque,ICA,67
"2,016",II,III,Cundinamarca,El Peñón,Pinus radiata,Bloque,ICA,28
"2,016",II,III,Cundinamarca,El Rosal,Eucalyptus globulus,Bloque,ICA,75
"2,016",II,III,Cundinamarca,El Rosal,Eucalyptus globulus,Otros,ICA,10
"2,016",II,III,Cundinamarca,Funza,Cupressus lusitanica Mill.,Bloque,ICA,3
"2,016",II,III,Cundinamarca,Funza,Cupressus lusitanica Mill.,Rolliza,ICA,6
"2,016",II,III,Cundinamarca,Funza,Eucalyptus globulus,Bloque,ICA,74
"2,016",II,III,Cundinamarca,Funza,Eucalyptus globulus,Rolliza,ICA,4
"2,016",II,III,Cundinamarca,Funza,Fraxinus spp.,Bloque,ICA,6
"2,016",II,III,Cundinamarca,Funza,Fraxinus spp.,Rolliza,ICA,4
"2,016",II,III,Cundinamarca,Funza,Pinus patula,Bloque,ICA,4
"2,016",II,III,Cundinamarca,Funza,Pinus patula,Rolliza,ICA,4
"2,016",II,III,Cundinamarca,Fúquene,Eucalyptus globulus,Bloque,ICA,731
"2,016",II,III,Cundinamarca,Fúquene,Eucalyptus globulus,Palanca de Mina,ICA,30
"2,016",II,III,Cundinamarca,Fúquene,Pinus patula,Bloque,ICA,82
"2,016",II,III,Cundinamarca,Fúquene,Pinus patula,Otros,ICA,8
"2,016",II,III,Cundinamarca,Fúquene,Pinus radiata,Otros,ICA,12
"2,016",II,III,Cundinamarca,Gachancipá,Cupressus lusitanica Mill.,Madera troceada,ICA,15
"2,016",II,III,Cundinamarca,Gachancipá,Cupressus lusitanica Mill.,Rolliza,ICA,12
"2,016",II,III,Cundinamarca,Gachancipá,Eucalyptus globulus,Bloque,ICA,46
"2,016",II,III,Cundinamarca,Gachancipá,Eucalyptus globulus,Madera troceada,ICA,36
"2,016",II,III,Cundinamarca,Gachancipá,Eucalyptus globulus,Otros,ICA,13
"2,016",II,III,Cundinamarca,Gachancipá,Eucalyptus globulus,Rolliza,ICA,16
"2,016",II,III,Cundinamarca,Gachetá,Cupressus lusitanica Mill.,Bloque,ICA,6
"2,016",II,III,Cundinamarca,Gachetá,Eucalyptus globulus,Bloque,ICA,6
"2,016",II,III,Cundinamarca,Gama,Pinus patula,Bloque,ICA,60
"2,016",II,III,Cundinamarca,Gama,Pinus patula,Otros,ICA,7
"2,016",II,III,Cundinamarca,Guacheta,Cupressus lusitanica Mill.,Bloque,ICA,5
"2,016",II,III,Cundinamarca,Guacheta,Eucalyptus globulus,Bloque,ICA,554
"2,016",II,III,Cundinamarca,Guacheta,Eucalyptus globulus,Otros,ICA,55
"2,016",II,III,Cundinamarca,Guacheta,Eucalyptus globulus,Palanca de Mina,ICA,111
"2,016",II,III,Cundinamarca,Guacheta,Eucalyptus globulus,Rolliza,ICA,49
"2,016",II,III,Cundinamarca,Guacheta,Eucalyptus spp,Bloque,ICA,60
"2,016",II,III,Cundinamarca,Guacheta,Pinus patula,Bloque,ICA,380
"2,016",II,III,Cundinamarca,Guacheta,Pinus patula,Otros,ICA,40
"2,016",II,III,Cundinamarca,Guacheta,Pinus patula,Palanca de Mina,ICA,29
"2,016",II,III,Cundinamarca,Guasca,Eucalyptus globulus,Bloque,ICA,12
"2,016",II,III,Cundinamarca,Guasca,Eucalyptus globulus,Rolliza,ICA,12
"2,016",II,III,Cundinamarca,Guasca,Pinus patula,Bloque,ICA,9
"2,016",II,III,Cundinamarca,Guatavita,Eucalyptus globulus,Bloque,ICA,35
"2,016",II,III,Cundinamarca,Guatavita,Eucalyptus globulus,Rolliza,ICA,13
"2,016",II,III,Cundinamarca,Guatavita,Pinus patula,Bloque,ICA,15
"2,016",II,III,Cundinamarca,Guatavita,Pinus patula,Otros,ICA,113
"2,016",II,III,Cundinamarca,Junín,Cupressus lusitanica Mill.,Bloque,ICA,52
"2,016",II,III,Cundinamarca,Junín,Pinus patula,Bloque,ICA,89
"2,016",II,III,Cundinamarca,La Calera,Eucalyptus globulus,Bloque,ICA,88
"2,016",II,III,Cundinamarca,La Calera,Pinus patula,Bloque,ICA,66
"2,016",II,III,Cundinamarca,La Palma,Eucalyptus globulus,Bloque,ICA,94
"2,016",II,III,Cundinamarca,La Palma,Eucalyptus grandis,Bloque,ICA,43
"2,016",II,III,Cundinamarca,Lenguazaque,Acacia melanoxylon,Otros,ICA,16
"2,016",II,III,Cundinamarca,Lenguazaque,Eucalyptus globulus,Bloque,ICA,798
"2,016",II,III,Cundinamarca,Lenguazaque,Eucalyptus globulus,Otros,ICA,154
"2,016",II,III,Cundinamarca,Lenguazaque,Eucalyptus globulus,Palanca de Mina,ICA,388
"2,016",II,III,Cundinamarca,Lenguazaque,Eucalyptus globulus,Rolliza,ICA,246
"2,016",II,III,Cundinamarca,Lenguazaque,Eucalyptus globulus,Tabla,ICA,12
"2,016",II,III,Cundinamarca,Lenguazaque,Pinus patula,Bloque,ICA,34
"2,016",II,III,Cundinamarca,Macheta,Eucalyptus globulus,Bloque,ICA,39
"2,016",II,III,Cundinamarca,Manta,Cupressus lusitanica Mill.,Bloque,ICA,7
"2,016",II,III,Cundinamarca,Manta,Eucalyptus grandis,Bloque,ICA,1
"2,016",II,III,Cundinamarca,Manta,Pinus patula,Bloque,ICA,6
"2,016",II,III,Cundinamarca,Mosquera,Eucalyptus globulus,Bloque,ICA,30
"2,016",II,III,Cundinamarca,Nemocón,Eucalyptus globulus,Bloque,ICA,159
"2,016",II,III,Cundinamarca,Pacho,Eucalyptus globulus,Bloque,ICA,634
"2,016",II,III,Cundinamarca,Pacho,Eucalyptus globulus,Limatón,ICA,4
"2,016",II,III,Cundinamarca,Pacho,Eucalyptus globulus,Otros,ICA,4
"2,016",II,III,Cundinamarca,Pacho,Eucalyptus globulus,Palanca de Mina,ICA,53
"2,016",II,III,Cundinamarca,Pacho,Eucalyptus globulus,Postes,ICA,123
"2,016",II,III,Cundinamarca,Pacho,Eucalyptus grandis,Bloque,ICA,1
"2,016",II,III,Cundinamarca,Pacho,Pinus patula,Bloque,ICA,38
"2,016",II,III,Cundinamarca,Pacho,Pinus patula,Otros,ICA,41
"2,016",II,III,Cundinamarca,Pandi,Eucalyptus globulus,Bloque,ICA,4
"2,016",II,III,Cundinamarca,Pandi,Eucalyptus globulus,Otros,ICA,4
"2,016",II,III,Cundinamarca,Pasca,Eucalyptus globulus,Bloque,ICA,89
"2,016",II,III,Cundinamarca,Pasca,Eucalyptus globulus,Postes,ICA,128
"2,016",II,III,Cundinamarca,Pasca,Eucalyptus globulus,Rolliza,ICA,18
"2,016",II,III,Cundinamarca,Puerto Salgar,Swietenia macrophylla King,Bloque,ICA,7
"2,016",II,III,Cundinamarca,Puerto Salgar,Tectona grandis L. Fil,Bloque,ICA,1
"2,016",II,III,Cundinamarca,Puerto Salgar,Tectona grandis L. Fil,Rolliza,ICA,1
"2,016",II,III,Cundinamarca,Quipile,Eucalyptus globulus,Bloque,ICA,251
"2,016",II,III,Cundinamarca,Quipile,Tabebuia rosea,Bloque,ICA,17
"2,016",II,III,Cundinamarca,San Bernardo,Eucalyptus globulus,Bloque,ICA,7
"2,016",II,III,Cundinamarca,San Francisco,Eucalyptus globulus,Rolliza,ICA,255
"2,016",II,III,Cundinamarca,San Juan de Rioseco,Eucalyptus globulus,Bloque,ICA,82
"2,016",II,III,Cundinamarca,San Juan de Rioseco,Eucalyptus globulus,Limatón,ICA,6
"2,016",II,III,Cundinamarca,San Juan de Rioseco,Eucalyptus globulus,Madera troceada,ICA,6
"2,016",II,III,Cundinamarca,San Juan de Rioseco,Eucalyptus globulus,Rolliza,ICA,36
"2,016",II,III,Cundinamarca,Sasaima,Eucalyptus grandis,Bloque,ICA,8
